 ,X,Y
1,0.026,0.836
2,-0.103,4.357
3,0.120,0.836
4,0.414,4.580
5,0.285,0.719
6,3.700,2.902
7,0.414,0.425
8,4.357,2.385
9,0.390,0.226
10,5.777,-1.030
11,0.390,-0.079
12,6.035,-0.830
13,0.367,-0.302
14,5.049,-2.192
15,0.226,-0.466
16,3.946,-2.837
17,0.038,-0.513
18,1.904,-3.576
19,-0.067,-0.560
20,-0.654,-3.224
21,-0.161,-0.549
22,-2.497,-3.330
23,-0.314,-0.373
24,-4.703,-2.332
25,-0.502,-0.126
26,-5.912,-1.664
27,-0.466,0.179
28,-6.252,0.155
29,-0.443,0.425
30,-4.867,3.371
31,-0.314,0.672
32,-3.635,3.735
33,-0.161,0.813
34,-1.077,4.509
