 ,X,Y
1,-0.086,0.970
2,-0.728,5.851
3,0.043,0.985
4,2.683,4.652
5,0.157,0.885
6,2.654,5.266
7,0.228,0.771
8,4.595,4.053
9,0.285,0.599
10,6.094,1.912
11,0.371,0.271
12,6.650,1.798
13,0.442,0.043
14,6.664,1.056
15,0.457,-0.157
16,6.079,-1.627
17,0.442,-0.357
18,5.466,-2.697
19,0.343,-0.485
20,4.824,-3.268
21,0.257,-0.642
22,3.382,-4.224
23,0.171,-0.828
24,2.326,-4.909
25,0.043,-0.799
26,-1.284,-2.983
27,-0.086,-0.699
28,-2.141,-3.525
29,-0.243,-0.671
30,-2.526,-4.338
31,-0.328,-0.542
32,-4.181,-1.598
33,-0.357,-0.414
34,-5.337,-1.598
35,-0.414,-0.314
36,-5.894,-0.885
37,-0.457,-0.100
38,-6.536,-0.442
39,-0.414,0.128
40,-6.522,0.542
41,-0.328,0.343
42,-6.736,1.598
43,-0.257,0.599
44,-5.922,3.725
45,-0.143,0.828
46,-3.967,4.652
