 ,X,Y
1,0.008,0.976
2,1.137,5.913
3,0.137,0.895
4,4.009,4.848
5,0.218,0.766
6,6.429,2.880
7,0.266,0.540
8,6.687,2.525
9,0.411,0.282
10,6.752,1.041
11,0.492,0.024
12,6.590,0.363
13,0.476,-0.169
14,5.429,-2.299
15,0.460,-0.476
16,4.913,-3.219
17,0.428,-0.621
18,3.477,-3.348
19,0.363,-0.750
20,2.702,-3.993
21,0.250,-0.799
22,2.283,-3.945
23,0.137,-0.944
24,1.396,-4.187
25,-0.056,-0.944
26,-4.009,-2.815
27,-0.186,-0.863
28,-2.864,-3.412
29,-0.266,-0.702
30,-4.461,-2.622
31,-0.379,-0.540
32,-5.074,-2.541
33,-0.444,-0.379
34,-5.897,-2.009
35,-0.492,-0.153
36,-6.139,-1.041
37,-0.476,0.105
38,-6.752,-0.799
39,-0.379,0.379
40,-7.220,1.250
41,-0.298,0.605
42,-6.445,2.476
43,-0.234,0.782
44,-2.783,5.284
45,-0.121,0.912
46,-1.912,5.461
