 ,X,Y
1,-0.124,0.896
2,0.675,5.404
3,-0.014,0.744
4,2.936,4.839
5,0.110,0.675
6,4.522,3.653
7,0.179,0.441
8,5.680,3.350
9,0.317,0.221
10,6.493,1.323
11,0.372,0.069
12,6.327,0.455
13,0.400,-0.193
14,5.555,-1.572
15,0.400,-0.386
16,5.215,-2.178
17,0.354,-0.524
18,4.682,-3.281
19,0.262,-0.653
20,3.773,-3.796
21,0.124,-0.698
22,2.991,-4.347
23,0.069,-0.772
24,1.420,-4.935
25,0.005,-0.790
26,0.905,-4.908
27,-0.096,-0.809
28,0.813,-4.659
29,-0.152,-0.735
30,-2.780,-4.071
31,-0.271,-0.634
32,-1.769,-4.568
33,-0.349,-0.584
34,-4.182,-1.742
35,-0.340,-0.446
36,-5.542,-1.190
37,-0.377,-0.335
38,-5.946,-0.841
39,-0.404,-0.142
40,-6.286,-0.032
41,-0.450,0.060
42,-6.534,1.006
43,-0.340,0.280
44,-6.304,1.071
45,-0.267,0.519
46,-5.882,2.330
47,-0.221,0.731
48,-3.998,4.315
49,-0.211,0.855
50,-1.774,5.744
