 ,X,Y
1,0.039,0.564
2,0.467,4.134
3,0.136,0.467
4,3.113,2.986
5,0.214,0.292
6,3.453,2.821
7,0.272,0.175
8,5.253,1.303
9,0.233,0.049
10,5.661,-0.846
11,0.243,-0.175
12,4.737,-1.624
13,0.175,-0.360
14,4.260,-1.479
15,0.078,-0.379
16,1.449,-3.434
17,0.000,-0.409
18,0.768,-2.860
19,-0.068,-0.467
20,-1.410,-3.006
21,-0.146,-0.467
22,-3.132,-1.761
23,-0.204,-0.379
24,-3.764,-1.673
25,-0.292,-0.263
26,-5.058,0.360
27,-0.282,-0.058
28,-5.428,1.148
29,-0.243,0.156
30,-4.902,2.432
31,-0.253,0.311
32,-4.056,1.887
33,-0.195,0.457
34,-3.745,2.004
35,-0.126,0.584
36,-3.220,2.393
37,-0.032,0.632
38,-1.362,3.090
