 ,X,Y
1,-0.049,0.874
2,0.330,3.641
3,0.039,0.845
4,1.990,3.019
5,0.155,0.777
6,2.893,2.699
7,0.204,0.631
8,4.019,1.893
9,0.301,0.456
10,4.476,1.058
11,0.301,0.301
12,4.660,0.350
13,0.311,0.146
14,4.922,-0.010
15,0.340,-0.019
16,4.757,-0.126
17,0.291,-0.165
18,4.243,-1.252
19,0.223,-0.272
20,3.864,-1.650
21,0.168,-0.369
22,3.100,-1.560
23,0.123,-0.427
24,0.741,-3.023
25,0.094,-0.485
26,0.508,-2.964
27,0.042,-0.472
28,0.197,-2.932
29,-0.036,-0.479
30,-0.346,-2.641
31,-0.107,-0.453
32,-2.294,-2.291
33,-0.178,-0.440
34,-2.832,-2.097
35,-0.243,-0.359
36,-3.667,-1.576
37,-0.288,-0.204
38,-4.133,-1.285
39,-0.372,-0.087
40,-4.747,-0.359
41,-0.372,0.055
42,-4.955,-0.023
43,-0.346,0.204
44,-4.553,0.838
45,-0.353,0.430
46,-3.874,1.900
47,-0.307,0.573
48,-3.524,2.081
49,-0.204,0.741
50,-2.023,3.485
51,-0.133,0.858
52,-1.123,3.602
