 ,X,Y
1,-0.133,0.795
2,-0.398,3.882
3,-0.009,0.814
4,1.098,3.826
5,0.104,0.701
6,2.462,2.992
7,0.170,0.549
8,3.703,2.235
9,0.265,0.407
10,4.271,1.525
11,0.275,0.208
12,4.621,0.947
13,0.312,0.066
14,4.858,0.616
15,0.341,-0.104
16,4.564,0.038
17,0.341,-0.208
18,4.223,-0.597
19,0.303,-0.322
20,3.882,-1.572
21,0.227,-0.445
22,3.239,-1.667
23,0.193,-0.489
24,1.468,-3.027
25,0.142,-0.565
26,1.045,-2.749
27,0.060,-0.578
28,0.792,-2.876
29,-0.009,-0.559
30,-1.960,-2.301
31,-0.092,-0.559
32,-2.352,-1.865
33,-0.142,-0.502
34,-2.838,-1.632
35,-0.208,-0.451
36,-3.611,-1.152
37,-0.265,-0.413
38,-4.167,-0.937
39,-0.328,-0.249
40,-4.817,-0.243
41,-0.357,-0.123
42,-4.896,0.193
43,-0.395,0.022
44,-4.833,0.691
45,-0.376,0.211
46,-4.719,0.963
47,-0.382,0.426
48,-3.804,2.402
49,-0.281,0.559
50,-3.040,2.945
51,-0.249,0.745
52,-1.417,3.781
