 ,X,Y
1,-0.006,0.787
2,0.338,3.627
3,0.104,0.725
4,1.444,3.491
5,0.252,0.590
6,3.276,2.459
7,0.400,0.418
8,4.247,1.217
9,0.412,0.197
10,5.268,0.148
11,0.559,-0.135
12,5.206,-1.475
13,0.449,-0.344
14,4.727,-1.955
15,0.363,-0.565
16,3.375,-1.893
17,0.178,-0.652
18,1.789,-2.520
19,0.055,-0.615
20,0.018,-2.864
21,-0.166,-0.541
22,-2.035,-2.471
23,-0.289,-0.492
24,-3.817,-1.696
25,-0.400,-0.283
26,-5.059,-0.049
27,-0.486,-0.074
28,-5.305,0.787
29,-0.473,0.172
30,-4.825,1.315
31,-0.510,0.406
32,-4.297,1.340
33,-0.313,0.639
34,-3.116,2.668
35,-0.141,0.799
36,-2.256,3.135
