 ,X,Y
1,0.000,0.693
2,1.152,3.140
3,0.144,0.639
4,0.513,3.922
5,0.252,0.522
6,2.951,2.276
7,0.369,0.396
8,3.392,2.015
9,0.423,0.234
10,4.264,1.098
11,0.400,0.072
12,4.332,-0.864
13,0.418,-0.126
14,4.341,-0.972
15,0.382,-0.234
16,3.585,-1.952
17,0.319,-0.396
18,3.144,-2.114
19,0.211,-0.459
20,2.577,-2.375
21,0.112,-0.468
22,1.003,-3.203
23,-0.013,-0.450
24,-0.553,-3.410
25,-0.121,-0.486
26,-0.958,-3.320
27,-0.256,-0.432
28,-2.973,-2.204
29,-0.319,-0.279
30,-3.288,-2.006
31,-0.373,-0.135
32,-3.693,-1.889
33,-0.427,0.000
34,-4.710,-0.189
35,-0.436,0.189
36,-4.035,0.531
37,-0.382,0.360
38,-3.900,1.925
39,-0.256,0.495
40,-2.937,2.591
41,-0.157,0.594
42,-1.714,3.374
43,-0.076,0.648
44,-0.859,3.275
