 ,X,Y
1,-0.096,0.634
2,0.067,3.959
3,0.000,0.605
4,0.259,4.151
5,0.067,0.538
6,2.546,3.651
7,0.154,0.404
8,3.084,3.027
9,0.250,0.317
10,4.055,2.450
11,0.279,0.221
12,4.891,1.028
13,0.327,0.067
14,4.756,-1.028
15,0.356,-0.077
16,4.583,-1.028
17,0.327,-0.173
18,4.045,-2.114
19,0.295,-0.281
20,3.048,-2.436
21,0.223,-0.368
22,2.861,-2.501
23,0.123,-0.382
24,0.512,-3.200
25,0.036,-0.375
26,-0.562,-3.070
27,-0.050,-0.389
28,-0.894,-2.875
29,-0.166,-0.346
30,-2.256,-2.501
31,-0.231,-0.295
32,-2.962,-2.407
33,-0.274,-0.223
34,-3.747,-2.075
35,-0.317,-0.137
36,-4.821,-1.412
37,-0.324,-0.014
38,-4.670,-0.526
39,-0.317,0.108
40,-4.598,0.793
41,-0.324,0.238
42,-4.381,1.247
43,-0.317,0.353
44,-2.803,2.983
45,-0.288,0.512
46,-2.248,3.401
47,-0.195,0.613
48,-2.097,3.690
