 ,X,Y
1,-0.135,0.914
2,-0.225,5.665
3,0.000,0.839
4,2.593,5.141
5,0.105,0.719
6,3.582,4.646
7,0.210,0.525
8,5.351,2.158
9,0.270,0.330
10,6.385,0.450
11,0.405,0.150
12,6.325,-0.270
13,0.345,-0.045
14,5.725,-1.814
15,0.390,-0.255
16,4.272,-3.237
17,0.350,-0.400
18,2.938,-4.227
19,0.250,-0.530
20,3.237,-3.507
21,0.140,-0.590
22,-1.249,-4.157
23,0.010,-0.610
24,-1.549,-3.857
25,-0.100,-0.639
26,-1.869,-3.667
27,-0.210,-0.600
28,-2.048,-4.207
29,-0.390,-0.510
30,-2.348,-4.117
31,-0.420,-0.310
32,-4.416,-3.537
33,-0.440,-0.160
34,-5.166,-2.628
35,-0.530,0.050
36,-5.566,-1.719
37,-0.540,0.280
38,-5.745,-0.290
39,-0.400,0.520
40,-5.316,2.338
41,-0.280,0.679
42,-3.577,4.367
43,-0.225,0.759
44,-2.343,5.136
