 ,X,Y
1,0.123,0.709
2,-0.341,4.431
3,0.259,0.709
4,0.723,4.404
5,0.382,0.668
6,2.945,4.077
7,0.491,0.586
8,4.554,2.700
9,0.518,0.382
10,5.099,1.677
11,0.518,0.205
12,5.685,-0.191
13,0.504,0.027
14,5.263,-2.590
15,0.504,-0.164
16,3.940,-3.586
17,0.477,-0.395
18,3.340,-3.518
19,0.382,-0.518
20,2.400,-3.340
21,0.259,-0.532
22,1.841,-4.022
23,0.123,-0.545
24,1.200,-3.913
25,0.014,-0.559
26,0.845,-4.022
27,-0.095,-0.532
28,-3.327,-2.631
29,-0.218,-0.477
30,-3.340,-2.209
31,-0.286,-0.354
32,-4.322,-1.554
33,-0.273,-0.205
34,-4.786,-0.709
35,-0.327,0.027
36,-4.963,-0.464
37,-0.245,0.273
38,-5.208,1.486
39,-0.164,0.477
40,-4.145,2.863
41,-0.027,0.668
42,-2.495,4.118
