 ,X,Y
1,0.025,0.544
2,0.124,4.500
3,0.173,0.494
4,2.287,3.634
5,0.334,0.371
6,3.189,3.189
7,0.383,0.185
8,4.809,1.533
9,0.383,0.012
10,4.969,0.791
11,0.383,-0.185
12,4.438,-0.494
13,0.358,-0.309
14,3.634,-1.286
15,0.255,-0.420
16,2.258,-2.695
17,0.173,-0.453
18,0.758,-2.588
19,0.049,-0.478
20,0.832,-2.258
21,-0.049,-0.437
22,-1.401,-2.934
23,-0.181,-0.404
24,-2.340,-2.431
25,-0.247,-0.305
26,-1.805,-3.362
27,-0.288,-0.198
28,-4.590,-1.343
29,-0.288,-0.041
30,-4.953,-0.132
31,-0.280,0.140
32,-4.450,2.456
33,-0.268,0.301
34,-3.136,3.086
35,-0.136,0.474
36,-2.476,3.935
