 ,X,Y
1,0.043,0.747
2,0.273,4.259
3,0.167,0.727
4,1.775,4.326
5,0.321,0.613
6,3.154,3.857
7,0.368,0.450
8,4.446,2.412
9,0.426,0.316
10,5.106,1.618
11,0.445,0.144
12,5.250,0.258
13,0.498,-0.043
14,5.484,-0.761
15,0.488,-0.177
16,4.403,-1.871
17,0.440,-0.330
18,4.077,-2.120
19,0.402,-0.483
20,3.293,-2.847
21,0.340,-0.560
22,0.770,-3.221
23,0.254,-0.608
24,0.665,-3.249
25,0.110,-0.636
26,-1.756,-2.656
27,-0.043,-0.656
28,-0.589,-2.723
29,-0.167,-0.617
30,-3.824,-1.048
31,-0.254,-0.512
32,-4.082,-1.105
33,-0.359,-0.368
34,-4.427,-1.019
35,-0.407,-0.225
36,-4.924,-0.493
37,-0.445,-0.110
38,-5.614,0.005
39,-0.416,0.062
40,-5.432,0.713
41,-0.368,0.234
42,-5.556,0.914
43,-0.359,0.397
44,-4.446,1.421
45,-0.378,0.569
46,-4.771,1.460
47,-0.273,0.751
48,-2.254,4.676
49,-0.091,0.818
50,-1.259,5.192
