 ,X,Y
1,-0.074,0.816
2,0.321,4.413
3,0.099,0.779
4,1.508,4.599
5,0.185,0.593
6,3.758,2.682
7,0.260,0.482
8,4.129,2.213
9,0.321,0.309
10,5.316,1.137
11,0.383,0.185
12,5.785,1.026
13,0.433,0.037
14,5.563,0.643
15,0.482,-0.124
16,5.897,-0.383
17,0.482,-0.272
18,4.969,-1.409
19,0.433,-0.408
20,4.586,-1.694
21,0.408,-0.507
22,4.129,-1.669
23,0.321,-0.581
24,3.041,-2.967
25,0.223,-0.606
26,1.224,-3.437
27,0.099,-0.606
28,0.470,-3.189
29,-0.062,-0.606
30,-1.891,-2.967
31,-0.210,-0.606
32,-2.349,-2.880
33,-0.321,-0.544
34,-3.202,-2.670
35,-0.420,-0.433
36,-4.327,-2.411
37,-0.482,-0.297
38,-4.969,-1.904
39,-0.482,-0.148
40,-5.538,-1.310
41,-0.470,-0.012
42,-5.612,-1.100
43,-0.470,0.173
44,-4.611,0.519
45,-0.457,0.321
46,-5.649,1.520
47,-0.470,0.482
48,-4.920,1.533
49,-0.334,0.630
50,-2.843,3.857
51,-0.210,0.766
52,-2.386,3.968
