 ,X,Y
1,-0.143,0.808
2,-0.078,4.639
3,-0.026,0.756
4,1.551,4.144
5,0.104,0.730
6,1.433,4.469
7,0.182,0.638
8,3.023,3.336
9,0.287,0.495
10,4.391,2.554
11,0.326,0.365
12,5.017,1.420
13,0.365,0.195
14,5.603,0.443
15,0.391,0.026
16,5.277,0.091
17,0.404,-0.104
18,5.134,-0.456
19,0.404,-0.235
20,5.134,-0.743
21,0.417,-0.365
22,4.235,-1.446
23,0.378,-0.482
24,3.974,-2.020
25,0.235,-0.547
26,0.678,-3.701
27,0.104,-0.560
28,-0.573,-3.557
29,0.000,-0.586
30,-1.746,-3.622
31,-0.104,-0.599
32,-2.215,-2.788
33,-0.222,-0.573
34,-2.332,-2.932
35,-0.339,-0.547
36,-2.567,-3.179
37,-0.430,-0.469
38,-3.466,-2.984
39,-0.495,-0.326
40,-4.587,-1.616
41,-0.508,-0.195
42,-5.251,-1.199
43,-0.495,-0.052
44,-5.421,-0.326
45,-0.495,0.143
46,-5.212,0.391
47,-0.443,0.326
48,-4.404,2.293
49,-0.365,0.508
50,-3.635,3.245
51,-0.287,0.743
52,-2.358,3.805
